danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,hot_100,cluster
0.588,0.931,6,-3.925,1,0.0318,0.00411,0.0,0.345,0.625,105.027,audio_features,2EfXcTSI4wVWTbFg7uKC0R,spotify:track:2EfXcTSI4wVWTbFg7uKC0R,https://api.spotify.com/v1/tracks/2EfXcTSI4wVWTbFg7uKC0R,https://api.spotify.com/v1/audio-analysis/2EfXcTSI4wVWTbFg7uKC0R,219333,4,handle on you,parker mccollum,1,6
0.628,0.632,9,-5.932,1,0.0325,0.257,0.0,0.288,0.559,137.854,audio_features,5OLaVCAM2pqg7X9mAM2W8M,spotify:track:5OLaVCAM2pqg7X9mAM2W8M,https://api.spotify.com/v1/tracks/5OLaVCAM2pqg7X9mAM2W8M,https://api.spotify.com/v1/audio-analysis/5OLaVCAM2pqg7X9mAM2W8M,191227,4,what he didn't do,carly pearce,1,0
0.628,0.632,9,-5.932,1,0.0325,0.257,0.0,0.288,0.559,137.854,audio_features,5OLaVCAM2pqg7X9mAM2W8M,spotify:track:5OLaVCAM2pqg7X9mAM2W8M,https://api.spotify.com/v1/tracks/5OLaVCAM2pqg7X9mAM2W8M,https://api.spotify.com/v1/audio-analysis/5OLaVCAM2pqg7X9mAM2W8M,191227,4,what he didn't do,carly pearce,1,2
0.877,0.517,2,-5.426,0,0.0706,0.217,0.0,0.143,0.255,119.996,audio_features,5BbdKBZO0TH0GhfxUfyhL9,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,https://api.spotify.com/v1/tracks/5BbdKBZO0TH0GhfxUfyhL9,https://api.spotify.com/v1/audio-analysis/5BbdKBZO0TH0GhfxUfyhL9,162053,4,freestyle,lil baby,1,7
0.504,0.736,0,-6.079,1,0.0352,0.00216,0.0,0.129,0.46,148.014,audio_features,4RG7P0CXQ4pe0OeCAHjX5L,spotify:track:4RG7P0CXQ4pe0OeCAHjX5L,https://api.spotify.com/v1/tracks/4RG7P0CXQ4pe0OeCAHjX5L,https://api.spotify.com/v1/audio-analysis/4RG7P0CXQ4pe0OeCAHjX5L,199733,4,wild as her,corey kent,1,0
0.773,0.701,7,-6.386,1,0.0512,0.01,0.0,0.163,0.203,129.963,audio_features,2ZL7WZcjuYKi1KUDtp4kCC,spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/tracks/2ZL7WZcjuYKi1KUDtp4kCC,https://api.spotify.com/v1/audio-analysis/2ZL7WZcjuYKi1KUDtp4kCC,214589,4,spin bout u,drake & 21 savage,1,7
0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,audio_features,2TktkzfozZifbQhXjT6I33,spotify:track:2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/tracks/2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/audio-analysis/2TktkzfozZifbQhXjT6I33,216680,3,you didn't,brett young,1,1
0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,audio_features,48UKTR66uUOT9LaUvooTNx,spotify:track:48UKTR66uUOT9LaUvooTNx,https://api.spotify.com/v1/tracks/48UKTR66uUOT9LaUvooTNx,https://api.spotify.com/v1/audio-analysis/48UKTR66uUOT9LaUvooTNx,224427,4,growin' up and gettin' old,luke combs,1,7
0.608,0.745,1,-4.13,1,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,audio_features,48UKTR66uUOT9LaUvooTNx,spotify:track:48UKTR66uUOT9LaUvooTNx,https://api.spotify.com/v1/tracks/48UKTR66uUOT9LaUvooTNx,https://api.spotify.com/v1/audio-analysis/48UKTR66uUOT9LaUvooTNx,224427,4,growin' up and gettin' old,luke combs,1,7
0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,audio_features,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648,4,nonsense,sabrina carpenter,1,2
0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,audio_features,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648,4,nonsense,sabrina carpenter,1,2
0.399,0.203,2,-17.491,1,0.0957,0.381,0.964,0.378,0.41,145.565,audio_features,2GZ4mnj3sUbndKKhL0oTpZ,spotify:track:2GZ4mnj3sUbndKKhL0oTpZ,https://api.spotify.com/v1/tracks/2GZ4mnj3sUbndKKhL0oTpZ,https://api.spotify.com/v1/audio-analysis/2GZ4mnj3sUbndKKhL0oTpZ,211289,4,here with me,d4vd,1,3
0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,audio_features,3azJifCSqg9fRij2yKIbWz,spotify:track:3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/tracks/3azJifCSqg9fRij2yKIbWz,https://api.spotify.com/v1/audio-analysis/3azJifCSqg9fRij2yKIbWz,226467,4,the color violet,tory lanez,1,7
0.772,0.73,11,-6.657,0,0.0972,0.152,0.000107,0.274,0.786,136.175,audio_features,1lRtH4FszTrwwlK5gTSbXO,spotify:track:1lRtH4FszTrwwlK5gTSbXO,https://api.spotify.com/v1/tracks/1lRtH4FszTrwwlK5gTSbXO,https://api.spotify.com/v1/audio-analysis/1lRtH4FszTrwwlK5gTSbXO,174943,3,amg,"gabito ballesteros, peso pluma & natanael cano",1,2
0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,audio_features,6BePGk3eCan4FqaW2X8Qy3,spotify:track:6BePGk3eCan4FqaW2X8Qy3,https://api.spotify.com/v1/tracks/6BePGk3eCan4FqaW2X8Qy3,https://api.spotify.com/v1/audio-analysis/6BePGk3eCan4FqaW2X8Qy3,172253,4,10:35,tiesto featuring tate mcrae,1,2
0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,la bachata,manuel turizo,1,2
0.669,0.742,1,-3.518,0,0.0441,0.296,0.0,0.355,0.716,101.982,audio_features,5uSFGgIfHMT3osrAd9n9ym,spotify:track:5uSFGgIfHMT3osrAd9n9ym,https://api.spotify.com/v1/tracks/5uSFGgIfHMT3osrAd9n9ym,https://api.spotify.com/v1/audio-analysis/5uSFGgIfHMT3osrAd9n9ym,203472,4,forget me,lewis capaldi,1,2
0.653,0.474,5,-10.899,0,0.103,0.312,6.65e-06,0.119,0.361,85.024,audio_features,31mzt4ZV8C0f52pIz1NSwd,spotify:track:31mzt4ZV8C0f52pIz1NSwd,https://api.spotify.com/v1/tracks/31mzt4ZV8C0f52pIz1NSwd,https://api.spotify.com/v1/audio-analysis/31mzt4ZV8C0f52pIz1NSwd,135529,4,shut up my moms calling,hotel ugly,1,1
0.667,0.581,0,-5.89,1,0.0375,0.227,0.0,0.112,0.407,122.016,audio_features,65gLItuJFVkdt3k4ibQMAz,spotify:track:65gLItuJFVkdt3k4ibQMAz,https://api.spotify.com/v1/tracks/65gLItuJFVkdt3k4ibQMAz,https://api.spotify.com/v1/audio-analysis/65gLItuJFVkdt3k4ibQMAz,170907,4,blind,sza,1,7
0.694,0.881,2,-4.094,0,0.149,0.607,0.0,0.267,0.624,129.965,audio_features,5WTWPRbf5tYZ6p0FOZTwTG,spotify:track:5WTWPRbf5tYZ6p0FOZTwTG,https://api.spotify.com/v1/tracks/5WTWPRbf5tYZ6p0FOZTwTG,https://api.spotify.com/v1/audio-analysis/5WTWPRbf5tYZ6p0FOZTwTG,162462,4,omg,newjeans,1,2
0.715,0.658,1,-5.662,1,0.0411,0.303,2.69e-06,0.368,0.753,174.087,audio_features,53J1YyVsdgwuzS50nRp9gU,spotify:track:53J1YyVsdgwuzS50nRp9gU,https://api.spotify.com/v1/tracks/53J1YyVsdgwuzS50nRp9gU,https://api.spotify.com/v1/audio-analysis/53J1YyVsdgwuzS50nRp9gU,231211,4,no se va,grupo frontera,1,0
0.709,0.357,5,-9.289,1,0.214,0.478,0.000294,0.112,0.544,75.494,audio_features,4XJRpBOG0bU3Nxnvam3FnC,spotify:track:4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/tracks/4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/audio-analysis/4XJRpBOG0bU3Nxnvam3FnC,129480,4,love you better,future,1,1
0.713,0.703,8,-5.769,1,0.194,0.298,0.0,0.321,0.576,123.06,audio_features,5MxFWjuqQIsbNWbMdMdbli,spotify:track:5MxFWjuqQIsbNWbMdMdbli,https://api.spotify.com/v1/tracks/5MxFWjuqQIsbNWbMdMdbli,https://api.spotify.com/v1/audio-analysis/5MxFWjuqQIsbNWbMdMdbli,255693,4,la jumpa,arcangel & bad bunny,1,6
0.784,0.826,7,-6.34,0,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,audio_features,2mpoNBkngUEwnaKoBhZ0vl,spotify:track:2mpoNBkngUEwnaKoBhZ0vl,https://api.spotify.com/v1/tracks/2mpoNBkngUEwnaKoBhZ0vl,https://api.spotify.com/v1/audio-analysis/2mpoNBkngUEwnaKoBhZ0vl,184066,3,prc,peso pluma x natanael cano,1,2
0.522,0.801,5,-5.424,1,0.1,0.224,0.0,0.301,0.491,155.928,audio_features,6kCFt2ATuMIE5H9zVEJXei,spotify:track:6kCFt2ATuMIE5H9zVEJXei,https://api.spotify.com/v1/tracks/6kCFt2ATuMIE5H9zVEJXei,https://api.spotify.com/v1/audio-analysis/6kCFt2ATuMIE5H9zVEJXei,189307,3,that's what tequila does,jason aldean,1,0
0.707,0.261,9,-10.139,0,0.0784,0.853,0.0,0.127,0.545,65.038,audio_features,1eIXYZWEfJO3Na2LCCnIJE,spotify:track:1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/tracks/1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/audio-analysis/1eIXYZWEfJO3Na2LCCnIJE,183893,4,love language,sza,1,1
0.482,0.847,6,-4.741,1,0.0317,0.081,0.0,0.0832,0.592,76.01,audio_features,3Ga7Uele3zN57vQ4F0HPTW,spotify:track:3Ga7Uele3zN57vQ4F0HPTW,https://api.spotify.com/v1/tracks/3Ga7Uele3zN57vQ4F0HPTW,https://api.spotify.com/v1/audio-analysis/3Ga7Uele3zN57vQ4F0HPTW,198255,4,tennessee fan,morgan wallen,1,7
0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,audio_features,3r8RuvgbX9s7ammBn07D3W,spotify:track:3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,185507,4,ditto,newjeans,1,7
0.395,0.784,10,-5.903,0,0.132,0.0135,0.0,0.213,0.353,161.946,audio_features,4CiVz4bw7X1zjCaJ5ZwxUS,spotify:track:4CiVz4bw7X1zjCaJ5ZwxUS,https://api.spotify.com/v1/tracks/4CiVz4bw7X1zjCaJ5ZwxUS,https://api.spotify.com/v1/audio-analysis/4CiVz4bw7X1zjCaJ5ZwxUS,203948,4,watch the world burn,falling in reverse,1,0
0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,audio_features,5AihIu9yF3flkw1jFMyfwW,spotify:track:5AihIu9yF3flkw1jFMyfwW,https://api.spotify.com/v1/tracks/5AihIu9yF3flkw1jFMyfwW,https://api.spotify.com/v1/audio-analysis/5AihIu9yF3flkw1jFMyfwW,221520,4,human,cody johnson,1,7
0.768,0.74,0,-6.595,1,0.336,0.696,6.81e-06,0.23,0.532,141.059,audio_features,0yUaLqhsVsguBpoOPL4cO7,spotify:track:0yUaLqhsVsguBpoOPL4cO7,https://api.spotify.com/v1/tracks/0yUaLqhsVsguBpoOPL4cO7,https://api.spotify.com/v1/audio-analysis/0yUaLqhsVsguBpoOPL4cO7,129362,4,in ha mood,ice spice,1,6
0.88,0.746,10,-3.381,0,0.124,0.0129,0.0,0.105,0.315,130.045,audio_features,40V9sT2iWVgRa6b6JVGEq1,spotify:track:40V9sT2iWVgRa6b6JVGEq1,https://api.spotify.com/v1/tracks/40V9sT2iWVgRa6b6JVGEq1,https://api.spotify.com/v1/audio-analysis/40V9sT2iWVgRa6b6JVGEq1,165479,4,back end,finesse2tymes,1,7
0.806,0.64,11,-7.398,0,0.317,0.0864,0.0,0.201,0.716,160.054,audio_features,5gAwpwuchaCGnJLlBMGBzp,spotify:track:5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/tracks/5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/audio-analysis/5gAwpwuchaCGnJLlBMGBzp,213206,4,do it again,nle choppa & 2rare,1,6
0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,hey mor,ozuna featuring feid,1,6
0.684,0.671,7,-4.392,0,0.0464,0.189,2.37e-05,0.122,0.156,88.048,audio_features,2Hh3ETdQKrmSI3QS0hme7g,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/audio-analysis/2Hh3ETdQKrmSI3QS0hme7g,199920,4,too many nights,metro boomin featuring don toliver & future,1,7
0.625,0.537,6,-6.251,1,0.0345,0.588,0.00118,0.107,0.775,83.022,audio_features,32bZRcF2imSuRHdpodPEbQ,spotify:track:32bZRcF2imSuRHdpodPEbQ,https://api.spotify.com/v1/tracks/32bZRcF2imSuRHdpodPEbQ,https://api.spotify.com/v1/audio-analysis/32bZRcF2imSuRHdpodPEbQ,159227,4,ghost in the machine,sza featuring phoebe bridgers,1,2
0.699,0.541,0,-4.943,1,0.0826,0.0628,0.0,0.0916,0.365,98.395,audio_features,6TBzRwnX2oYd8aOrOuyK1p,spotify:track:6TBzRwnX2oYd8aOrOuyK1p,https://api.spotify.com/v1/tracks/6TBzRwnX2oYd8aOrOuyK1p,https://api.spotify.com/v1/audio-analysis/6TBzRwnX2oYd8aOrOuyK1p,224921,4,fin de semana,junior h x oscar maydon,1,7
0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,audio_features,76OGwb5RA9h4FxQPT33ekc,spotify:track:76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/tracks/76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/audio-analysis/76OGwb5RA9h4FxQPT33ekc,179551,4,snap,rosa linn,1,0
0.738,0.666,5,-6.97,0,0.455,0.00361,0.0,0.107,0.215,161.734,audio_features,6ug9fUi5oLLgQgOF1G8WkM,spotify:track:6ug9fUi5oLLgQgOF1G8WkM,https://api.spotify.com/v1/tracks/6ug9fUi5oLLgQgOF1G8WkM,https://api.spotify.com/v1/audio-analysis/6ug9fUi5oLLgQgOF1G8WkM,177789,4,california breeze,lil baby,1,6
0.698,0.895,0,-4.439,1,0.0628,0.172,1.45e-05,0.409,0.838,114.914,audio_features,3i0FkJYlU4MFfYkjFHXXAM,spotify:track:3i0FkJYlU4MFfYkjFHXXAM,https://api.spotify.com/v1/tracks/3i0FkJYlU4MFfYkjFHXXAM,https://api.spotify.com/v1/audio-analysis/3i0FkJYlU4MFfYkjFHXXAM,229605,4,i'm not here to make friends,sam smith,1,2
0.892,0.662,8,-3.894,1,0.162,0.169,1.24e-06,0.363,0.607,93.976,audio_features,54ELExv56KCAB4UP9cOCzC,spotify:track:54ELExv56KCAB4UP9cOCzC,https://api.spotify.com/v1/tracks/54ELExv56KCAB4UP9cOCzC,https://api.spotify.com/v1/audio-analysis/54ELExv56KCAB4UP9cOCzC,227013,4,gato de noche,nengo flow & bad bunny,1,2
0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,audio_features,2oiixB9QMIzhWaHGVlQx4g,spotify:track:2oiixB9QMIzhWaHGVlQx4g,https://api.spotify.com/v1/tracks/2oiixB9QMIzhWaHGVlQx4g,https://api.spotify.com/v1/audio-analysis/2oiixB9QMIzhWaHGVlQx4g,216148,4,yandel 150,yandel & feid,1,0
0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,audio_features,7EAMXbLcL0qXmciM5SwMh2,spotify:track:7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/tracks/7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/audio-analysis/7EAMXbLcL0qXmciM5SwMh2,211140,4,heart to heart,mac demarco,1,1
0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,audio_features,7EAMXbLcL0qXmciM5SwMh2,spotify:track:7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/tracks/7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/audio-analysis/7EAMXbLcL0qXmciM5SwMh2,211140,4,heart to heart,mac demarco,1,1
0.557,0.597,5,-8.296,1,0.048,0.646,0.0,0.0974,0.414,78.526,audio_features,2lNTHWu2I5Tcz9ukWsV5Jj,spotify:track:2lNTHWu2I5Tcz9ukWsV5Jj,https://api.spotify.com/v1/tracks/2lNTHWu2I5Tcz9ukWsV5Jj,https://api.spotify.com/v1/audio-analysis/2lNTHWu2I5Tcz9ukWsV5Jj,175238,4,next thing you know,jordan davis,1,1
0.716,0.758,10,-5.895,1,0.111,0.0336,1.33e-06,0.449,0.493,123.947,audio_features,1U3VkqNBorp6hxLoM6JlQJ,spotify:track:1U3VkqNBorp6hxLoM6JlQJ,https://api.spotify.com/v1/tracks/1U3VkqNBorp6hxLoM6JlQJ,https://api.spotify.com/v1/audio-analysis/1U3VkqNBorp6hxLoM6JlQJ,167419,4,never gonna not dance again,p!nk,1,4
0.512,0.605,9,-7.609,1,0.244,0.572,0.0,0.275,0.381,100.45,audio_features,7derOqMZWsr5PcCGvO8784,spotify:track:7derOqMZWsr5PcCGvO8784,https://api.spotify.com/v1/tracks/7derOqMZWsr5PcCGvO8784,https://api.spotify.com/v1/audio-analysis/7derOqMZWsr5PcCGvO8784,199200,4,open arms,sza featuring travis scott,1,6
0.512,0.605,9,-7.609,1,0.244,0.572,0.0,0.275,0.381,100.45,audio_features,7derOqMZWsr5PcCGvO8784,spotify:track:7derOqMZWsr5PcCGvO8784,https://api.spotify.com/v1/tracks/7derOqMZWsr5PcCGvO8784,https://api.spotify.com/v1/audio-analysis/7derOqMZWsr5PcCGvO8784,199200,4,open arms,sza featuring travis scott,1,2
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,204600,4,mask off,future,0,6
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,204600,4,mask off,future,0,6
0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,audio_features,0WtDGnWL2KrMCk0mI1Gpwz,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/tracks/0WtDGnWL2KrMCk0mI1Gpwz,https://api.spotify.com/v1/audio-analysis/0WtDGnWL2KrMCk0mI1Gpwz,326933,4,redbone,childish gambino,0,1
0.838,0.411,2,-7.148,1,0.29,0.0339,0.00022,0.159,0.168,75.044,audio_features,0BzDQgmeRdA4V71VhfBvXT,spotify:track:0BzDQgmeRdA4V71VhfBvXT,https://api.spotify.com/v1/tracks/0BzDQgmeRdA4V71VhfBvXT,https://api.spotify.com/v1/audio-analysis/0BzDQgmeRdA4V71VhfBvXT,185707,4,xanny family,future,0,6
0.492,0.344,5,-15.259,1,0.0259,0.674,0.531,0.0933,0.247,86.485,audio_features,3stWWPN41byqp8loPdy92u,spotify:track:3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/tracks/3stWWPN41byqp8loPdy92u,https://api.spotify.com/v1/audio-analysis/3stWWPN41byqp8loPdy92u,199414,4,master of none,beach house,0,3
0.678,0.561,5,-11.648,0,0.0694,0.18,0.512,0.439,0.906,174.004,audio_features,2Z8pdn7iDjaCwND5R3KQuX,spotify:track:2Z8pdn7iDjaCwND5R3KQuX,https://api.spotify.com/v1/tracks/2Z8pdn7iDjaCwND5R3KQuX,https://api.spotify.com/v1/audio-analysis/2Z8pdn7iDjaCwND5R3KQuX,392893,4,parallel lines,junior boys,0,5
0.595,0.451,1,-13.049,1,0.0445,0.00717,0.815,0.0954,0.298,170.022,audio_features,592gSzhKM8vyNWUs0hJM4S,spotify:track:592gSzhKM8vyNWUs0hJM4S,https://api.spotify.com/v1/tracks/592gSzhKM8vyNWUs0hJM4S,https://api.spotify.com/v1/audio-analysis/592gSzhKM8vyNWUs0hJM4S,249366,4,sneakin’,drake,0,5
0.746,0.475,10,-11.243,0,0.113,0.0175,1.1e-05,0.197,0.292,80.006,audio_features,3NxAG2ni1lLa8RKL6a0INc,spotify:track:3NxAG2ni1lLa8RKL6a0INc,https://api.spotify.com/v1/tracks/3NxAG2ni1lLa8RKL6a0INc,https://api.spotify.com/v1/audio-analysis/3NxAG2ni1lLa8RKL6a0INc,241400,4,childs play,drake,0,7
0.342,0.429,5,-8.439,0,0.0356,0.0206,0.709,0.149,0.392,68.387,audio_features,3nDfx9WqSNOfbuCP4yonzj,spotify:track:3nDfx9WqSNOfbuCP4yonzj,https://api.spotify.com/v1/tracks/3nDfx9WqSNOfbuCP4yonzj,https://api.spotify.com/v1/audio-analysis/3nDfx9WqSNOfbuCP4yonzj,349413,4,gyöngyhajú lány,omega,0,5
0.603,0.944,11,-3.626,0,0.347,0.0481,0.0,0.342,0.418,130.035,audio_features,7nCONy10IHp7XD3oYZ0lcx,spotify:track:7nCONy10IHp7XD3oYZ0lcx,https://api.spotify.com/v1/tracks/7nCONy10IHp7XD3oYZ0lcx,https://api.spotify.com/v1/audio-analysis/7nCONy10IHp7XD3oYZ0lcx,202853,4,i've seen footage,death grips,0,6
0.836,0.603,7,-7.792,1,0.237,0.00208,0.0,0.571,0.388,99.994,audio_features,18X6UBQBm9Php85JPDakaE,spotify:track:18X6UBQBm9Php85JPDakaE,https://api.spotify.com/v1/tracks/18X6UBQBm9Php85JPDakaE,https://api.spotify.com/v1/audio-analysis/18X6UBQBm9Php85JPDakaE,226840,4,digital animal,honey claws,0,4
0.836,0.603,7,-7.792,1,0.237,0.00208,0.0,0.571,0.388,99.994,audio_features,18X6UBQBm9Php85JPDakaE,spotify:track:18X6UBQBm9Php85JPDakaE,https://api.spotify.com/v1/tracks/18X6UBQBm9Php85JPDakaE,https://api.spotify.com/v1/audio-analysis/18X6UBQBm9Php85JPDakaE,226840,4,digital animal,honey claws,0,1
0.485,0.874,5,-6.821,0,0.0827,0.181,0.0166,0.651,0.528,111.74,audio_features,1ZxakFiRaOFj6CDarCxozU,spotify:track:1ZxakFiRaOFj6CDarCxozU,https://api.spotify.com/v1/tracks/1ZxakFiRaOFj6CDarCxozU,https://api.spotify.com/v1/audio-analysis/1ZxakFiRaOFj6CDarCxozU,190907,3,subways - in flagranti extended edit,the avalanches,0,4
0.753,0.748,10,-8.62,1,0.0494,0.0921,0.00347,0.212,0.633,104.321,audio_features,2PjshjuWufS163feNzxWIi,spotify:track:2PjshjuWufS163feNzxWIi,https://api.spotify.com/v1/tracks/2PjshjuWufS163feNzxWIi,https://api.spotify.com/v1/audio-analysis/2PjshjuWufS163feNzxWIi,324880,4,donme dolap - baris k edit,modern folk üçlüsü,0,2
0.615,0.434,5,-13.479,0,0.0414,0.445,0.00128,0.122,0.618,128.042,audio_features,1Xq0htouVuHOkSJxM5DZHu,spotify:track:1Xq0htouVuHOkSJxM5DZHu,https://api.spotify.com/v1/tracks/1Xq0htouVuHOkSJxM5DZHu,https://api.spotify.com/v1/audio-analysis/1Xq0htouVuHOkSJxM5DZHu,464333,4,cemalim,erkin koray,0,1
0.764,0.475,0,-12.618,1,0.114,0.345,0.0,0.14,0.34,129.974,audio_features,40yJGQyEaBbIkXpwMFkXip,spotify:track:40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/tracks/40yJGQyEaBbIkXpwMFkXip,https://api.spotify.com/v1/audio-analysis/40yJGQyEaBbIkXpwMFkXip,243270,4,one night,lil yachty,0,1
0.601,0.574,2,-8.166,1,0.03,0.579,1.14e-05,0.216,0.8,147.964,audio_features,4lJ6YVXQ0jUk5ILu0PSrA4,spotify:track:4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/tracks/4lJ6YVXQ0jUk5ILu0PSrA4,https://api.spotify.com/v1/audio-analysis/4lJ6YVXQ0jUk5ILu0PSrA4,214080,4,oh lala,pnl,0,1
0.396,0.844,6,-6.644,1,0.313,0.0187,0.0697,0.32,0.331,99.778,audio_features,0jhxxEBzlvuDqAqV9i9Iuc,spotify:track:0jhxxEBzlvuDqAqV9i9Iuc,https://api.spotify.com/v1/tracks/0jhxxEBzlvuDqAqV9i9Iuc,https://api.spotify.com/v1/audio-analysis/0jhxxEBzlvuDqAqV9i9Iuc,188333,4,char,crystal castles,0,6
0.396,0.844,6,-6.644,1,0.313,0.0187,0.0697,0.32,0.331,99.778,audio_features,0jhxxEBzlvuDqAqV9i9Iuc,spotify:track:0jhxxEBzlvuDqAqV9i9Iuc,https://api.spotify.com/v1/tracks/0jhxxEBzlvuDqAqV9i9Iuc,https://api.spotify.com/v1/audio-analysis/0jhxxEBzlvuDqAqV9i9Iuc,188333,4,char,crystal castles,0,6
0.603,0.955,1,-4.111,1,0.0458,0.0239,0.0451,0.119,0.787,123.922,audio_features,47x8g4l24IpCvlcRxv2Jb6,spotify:track:47x8g4l24IpCvlcRxv2Jb6,https://api.spotify.com/v1/tracks/47x8g4l24IpCvlcRxv2Jb6,https://api.spotify.com/v1/audio-analysis/47x8g4l24IpCvlcRxv2Jb6,270827,4,world in motion,new order,0,2
0.793,0.845,4,-8.33,0,0.0413,0.423,0.0014,0.318,0.868,122.379,audio_features,4Erjz2X8a2kZWpYgIib5TN,spotify:track:4Erjz2X8a2kZWpYgIib5TN,https://api.spotify.com/v1/tracks/4Erjz2X8a2kZWpYgIib5TN,https://api.spotify.com/v1/audio-analysis/4Erjz2X8a2kZWpYgIib5TN,451800,4,one nation under a groove,funkadelic,0,2
